filename,width,height,class,xmin,ymin,xmax,ymax
Cross (724).png,120,120,Crosswalk,43,86,73,92
Cross (724).png,120,120,Crosswalk,75,83,94,90
Cross (725).png,120,120,Crosswalk,29,62,61,81
Cross (725).png,120,120,Crosswalk,12,77,53,106
Cross (725).png,120,120,Crosswalk,1,93,42,119
Cross (726).png,120,120,Crosswalk,28,97,71,120
Cross (726).png,120,120,Crosswalk,70,101,99,120
Cross (726).png,120,120,Crosswalk,98,112,120,120
Cross (726).png,120,120,Crosswalk,1,91,16,104
Cross (727).png,120,120,Crosswalk,2,36,37,49
Cross (727).png,120,120,Crosswalk,33,41,62,57
Cross (727).png,120,120,Crosswalk,56,45,90,65
Cross (727).png,120,120,Crosswalk,85,52,120,75
Cross (728).png,120,120,Crosswalk,85,80,120,120
Cross (728).png,120,120,Crosswalk,58,96,120,120
Cross (730).png,120,120,Crosswalk,1,66,30,78
Cross (730).png,120,120,Crosswalk,28,71,48,83
Cross (730).png,120,120,Crosswalk,45,74,89,88
Cross (730).png,120,120,Crosswalk,89,79,120,95
Cross (731).png,120,120,Crosswalk,1,73,120,88
Cross (732).png,120,120,Crosswalk,1,53,24,83
Cross (732).png,120,120,Crosswalk,17,61,53,98
Cross (732).png,120,120,Crosswalk,50,67,77,99
Cross (732).png,120,120,Crosswalk,55,81,103,96
Cross (733).png,120,120,Crosswalk,13,63,120,71
Cross (733).png,120,120,Crosswalk,28,48,50,53
Cross (733).png,120,120,Crosswalk,10,51,28,60
Cross (733).png,120,120,Crosswalk,73,44,120,49
Cross (734).png,120,120,Crosswalk,1,64,38,80
Cross (734).png,120,120,Crosswalk,38,72,81,88
Cross (734).png,120,120,Crosswalk,79,76,120,91
Cross (734).png,120,120,Crosswalk,5,32,25,38
Cross (734).png,120,120,Crosswalk,26,35,53,41
Cross (735).png,120,120,Crosswalk,1,37,120,62
Cross (735).png,120,120,Crosswalk,21,60,120,74
Cross (735).png,120,120,Crosswalk,79,72,120,91
Cross (735).png,120,120,Crosswalk,103,90,120,104
Cross (737).png,120,120,Crosswalk,1,72,102,78
Cross (738).png,120,120,Crosswalk,1,54,91,87
Cross (738).png,120,120,Crosswalk,83,29,111,41
Cross (738).png,120,120,Crosswalk,102,34,120,51
Cross (738).png,120,120,Crosswalk,1,27,52,32
Cross (739).png,120,120,Crosswalk,69,75,117,95
Cross (739).png,120,120,Crosswalk,32,83,80,104
Cross (739).png,120,120,Crosswalk,1,89,39,112
Cross (74).png,120,120,Crosswalk,1,76,69,110
Cross (74).png,120,120,Crosswalk,51,60,101,83
Cross (74).png,120,120,Crosswalk,85,40,119,64
Cross (741).png,120,120,Crosswalk,13,46,59,63
Cross (741).png,120,120,Crosswalk,52,55,94,73
Cross (741).png,120,120,Crosswalk,88,61,120,83
Cross (742).png,120,120,Crosswalk,60,19,107,26
Cross (742).png,120,120,Crosswalk,37,27,73,39
Cross (742).png,120,120,Crosswalk,28,32,55,46
Cross (742).png,120,120,Crosswalk,45,69,86,94
Cross (742).png,120,120,Crosswalk,82,76,120,111
Cross (743).png,120,120,Crosswalk,32,49,110,66
Cross (743).png,120,120,Crosswalk,51,64,120,84
Cross (743).png,120,120,Crosswalk,80,79,113,93
Cross (745).png,120,120,Crosswalk,74,53,120,103
Cross (745).png,120,120,Crosswalk,47,65,92,118
Cross (745).png,120,120,Crosswalk,1,73,48,120
Cross (747).png,120,120,Crosswalk,74,47,120,76
Cross (747).png,120,120,Crosswalk,52,61,103,98
Cross (747).png,120,120,Crosswalk,24,77,92,120
Cross (747).png,120,120,Crosswalk,1,90,84,120
Cross (748).png,120,120,Crosswalk,16,24,37,31
Cross (748).png,120,120,Crosswalk,39,20,53,29
Cross (748).png,120,120,Crosswalk,53,17,74,24
Cross (748).png,120,120,Crosswalk,1,36,26,46
Cross (748).png,120,120,Crosswalk,18,40,45,53
Cross (748).png,120,120,Crosswalk,38,45,62,59
Cross (748).png,120,120,Crosswalk,57,50,92,68
Cross (748).png,120,120,Crosswalk,87,55,120,79
Cross (749).png,120,120,Crosswalk,96,2,120,28
Cross (749).png,120,120,Crosswalk,76,16,102,40
Cross (749).png,120,120,Crosswalk,53,29,81,53
Cross (749).png,120,120,Crosswalk,26,45,58,71
Cross (749).png,120,120,Crosswalk,1,63,27,97
Cross (75).png,120,120,Crosswalk,78,70,119,104
Cross (750).png,120,120,Crosswalk,4,57,120,80
Cross (753).png,120,120,Crosswalk,13,73,120,96
Cross (756).png,120,120,Crosswalk,45,82,114,96
Cross (756).png,120,120,Crosswalk,20,85,63,108
Cross (756).png,120,120,Crosswalk,1,93,31,119
Cross (758).png,120,120,Crosswalk,37,47,79,62
Cross (758).png,120,120,Crosswalk,17,56,42,74
Cross (758).png,120,120,Crosswalk,1,64,21,88
Cross (758).png,120,120,Crosswalk,21,30,34,37
Cross (758).png,120,120,Crosswalk,33,33,54,41
Cross (759).png,120,120,Crosswalk,40,97,60,107
Cross (759).png,120,120,Crosswalk,60,99,86,110
Cross (759).png,120,120,Crosswalk,86,104,120,119
Cross (759).png,120,120,Crosswalk,68,78,94,83
Cross (759).png,120,120,Crosswalk,37,83,68,90
Cross (76).png,120,120,Crosswalk,38,98,91,107
Cross (76).png,120,120,Crosswalk,87,102,101,107
Cross (76).png,120,120,Crosswalk,21,98,46,102
Cross (76).png,120,120,Crosswalk,7,87,12,94
Cross (76).png,120,120,Crosswalk,19,87,28,94
Cross (760).png,120,120,Crosswalk,1,61,70,93
Cross (760).png,120,120,Crosswalk,66,61,120,120
Cross (760).png,120,120,Crosswalk,33,78,91,106
Cross (761).png,120,120,Crosswalk,1,82,98,86
Cross (762).png,120,120,Crosswalk,1,35,26,38
Cross (762).png,120,120,Crosswalk,41,40,72,48
Cross (762).png,120,120,Crosswalk,60,44,89,59
Cross (762).png,120,120,Crosswalk,80,53,120,76
Cross (763).png,120,120,Crosswalk,1,27,120,34
Cross (763).png,120,120,Crosswalk,1,13,91,17
Cross (764).png,120,120,Crosswalk,1,30,14,57
Cross (764).png,120,120,Crosswalk,14,38,30,54
Cross (764).png,120,120,Crosswalk,12,7,34,17
Cross (764).png,120,120,Crosswalk,36,6,56,11
Cross (764).png,120,120,Crosswalk,58,4,76,7
Cross (764).png,120,120,Crosswalk,78,1,101,8
Cross (764).png,120,120,Crosswalk,103,2,120,8
Cross (764).png,120,120,Crosswalk,84,94,120,120
Cross (765).png,120,120,Crosswalk,1,57,60,75
Cross (765).png,120,120,Crosswalk,40,66,93,86
Cross (765).png,120,120,Crosswalk,82,74,120,98
Cross (766).png,120,120,Crosswalk,1,66,31,84
Cross (766).png,120,120,Crosswalk,1,86,39,106
Cross (766).png,120,120,Crosswalk,18,71,46,82
Cross (767).png,120,120,Crosswalk,1,67,26,79
Cross (767).png,120,120,Crosswalk,24,64,56,76
Cross (767).png,120,120,Crosswalk,54,62,87,71
Cross (767).png,120,120,Crosswalk,82,57,120,65
Cross (769).png,120,120,Crosswalk,2,104,120,120
Cross (769).png,120,120,Crosswalk,16,78,25,82
Cross (769).png,120,120,Crosswalk,47,79,85,83
Cross (77).png,120,120,Crosswalk,13,84,119,96
Cross (770).png,120,120,Crosswalk,102,3,120,26
Cross (770).png,120,120,Crosswalk,84,20,105,44
Cross (770).png,120,120,Crosswalk,64,37,87,59
Cross (770).png,120,120,Crosswalk,50,53,67,76
Cross (770).png,120,120,Crosswalk,33,66,51,90
Cross (770).png,120,120,Crosswalk,14,80,35,104
Cross (770).png,120,120,Crosswalk,1,94,21,119
Cross (771).png,120,120,Crosswalk,100,42,120,75
Cross (771).png,120,120,Crosswalk,78,54,105,88
Cross (771).png,120,120,Crosswalk,51,63,84,103
Cross (771).png,120,120,Crosswalk,23,75,58,100
Cross (772).png,120,120,Crosswalk,8,70,27,80
Cross (772).png,120,120,Crosswalk,27,74,48,88
Cross (772).png,120,120,Crosswalk,44,81,68,97
Cross (772).png,120,120,Crosswalk,65,87,100,106
Cross (772).png,120,120,Crosswalk,95,95,120,116
Cross (775).png,120,120,Crosswalk,58,82,88,98
Cross (775).png,120,120,Crosswalk,81,90,111,110
Cross (775).png,120,120,Crosswalk,102,99,120,120
Cross (775).png,120,120,Crosswalk,67,66,80,74
Cross (775).png,120,120,Crosswalk,81,64,106,72
Cross (776).png,120,120,Crosswalk,1,58,42,79
Cross (776).png,120,120,Crosswalk,33,66,78,91
Cross (776).png,120,120,Crosswalk,70,73,120,102
Cross (777).png,120,120,Crosswalk,1,51,37,75
Cross (777).png,120,120,Crosswalk,33,46,65,70
Cross (777).png,120,120,Crosswalk,61,42,93,65
Cross (777).png,120,120,Crosswalk,93,38,120,60
Cross (778).png,120,120,Crosswalk,1,83,120,96
Cross (779).png,120,120,Crosswalk,1,32,18,46
Cross (779).png,120,120,Crosswalk,17,29,35,39
Cross (779).png,120,120,Crosswalk,35,24,52,34
Cross (779).png,120,120,Crosswalk,52,22,90,28
Cross (779).png,120,120,Crosswalk,50,25,64,33
Cross (779).png,120,120,Crosswalk,97,20,120,28
Cross (780).png,120,120,Crosswalk,1,85,21,100
Cross (780).png,120,120,Crosswalk,24,79,42,94
Cross (780).png,120,120,Crosswalk,42,72,64,85
Cross (780).png,120,120,Crosswalk,65,66,89,79
Cross (780).png,120,120,Crosswalk,86,56,111,69
Cross (780).png,120,120,Crosswalk,106,51,120,65
Cross (781).png,120,120,Crosswalk,64,67,97,82
Cross (781).png,120,120,Crosswalk,92,71,120,87
Cross (781).png,120,120,Crosswalk,57,57,87,67
Cross (781).png,120,120,Crosswalk,79,53,103,64
Cross (781).png,120,120,Crosswalk,97,51,118,61
Cross (784).png,120,120,Crosswalk,1,25,36,42
Cross (784).png,120,120,Crosswalk,28,31,70,49
Cross (784).png,120,120,Crosswalk,1,91,25,120
Cross (784).png,120,120,Crosswalk,24,106,48,120
Cross (785).png,120,120,Crosswalk,12,54,41,65
Cross (785).png,120,120,Crosswalk,39,58,62,71
Cross (785).png,120,120,Crosswalk,60,63,82,77
Cross (785).png,120,120,Crosswalk,80,68,120,88
Cross (786).png,120,120,Crosswalk,4,75,69,100
Cross (786).png,120,120,Crosswalk,49,67,98,91
Cross (786).png,120,120,Crosswalk,91,59,120,81
Cross (788).png,120,120,Crosswalk,9,81,35,92
Cross (788).png,120,120,Crosswalk,28,86,60,104
Cross (788).png,120,120,Crosswalk,55,95,92,119
Cross (788).png,120,120,Crosswalk,82,103,120,120
Cross (788).png,120,120,Crosswalk,17,64,41,70
Cross (788).png,120,120,Crosswalk,42,62,57,68
Cross (788).png,120,120,Crosswalk,60,58,81,65
Cross (788).png,120,120,Crosswalk,80,55,95,62
Cross (789).png,120,120,Crosswalk,1,38,20,73
Cross (789).png,120,120,Crosswalk,16,54,47,85
Cross (789).png,120,120,Crosswalk,41,68,71,102
Cross (789).png,120,120,Crosswalk,66,86,120,120
Cross (79).png,120,120,Crosswalk,31,75,71,81
Cross (79).png,120,120,Crosswalk,113,78,119,89
Cross (79).png,120,120,Crosswalk,106,77,114,86
Cross (79).png,120,120,Crosswalk,93,78,107,84
Cross (790).png,120,120,Crosswalk,4,34,62,52
Cross (790).png,120,120,Crosswalk,1,69,25,92
Cross (792).png,120,120,Crosswalk,1,68,88,73
Cross (792).png,120,120,Crosswalk,1,93,119,107
Cross (792).png,120,120,Crosswalk,96,71,120,78
Cross (792).png,120,120,Crosswalk,109,79,120,88
Cross (793).png,120,120,Crosswalk,67,55,120,120
Cross (793).png,120,120,Crosswalk,1,77,71,119
Cross (794).png,120,120,Crosswalk,50,40,75,91
Cross (794).png,120,120,Crosswalk,61,59,100,93
Cross (796).png,120,120,Crosswalk,1,62,26,89
Cross (796).png,120,120,Crosswalk,26,70,61,99
Cross (796).png,120,120,Crosswalk,55,80,120,118
Cross (798).png,120,120,Crosswalk,1,71,120,77
Cross (798).png,120,120,Crosswalk,1,91,120,101
Cross (799).png,120,120,Crosswalk,1,52,120,69
Cross (8).png,120,120,Crosswalk,0,36,118,46
Cross (80).png,120,120,Crosswalk,91,46,119,68
Cross (80).png,120,120,Crosswalk,70,42,93,62
Cross (80).png,120,120,Crosswalk,54,40,71,57
Cross (80).png,120,120,Crosswalk,38,37,56,52
Cross (80).png,120,120,Crosswalk,2,35,39,48
Cross (80).png,120,120,Crosswalk,20,15,41,22
Cross (80).png,120,120,Crosswalk,38,15,53,19
Cross (80).png,120,120,Crosswalk,52,14,69,18
Cross (80).png,120,120,Crosswalk,68,13,86,17
Cross (801).png,120,120,Crosswalk,1,56,120,83
Cross (801).png,120,120,Crosswalk,20,11,51,23
Cross (801).png,120,120,Crosswalk,1,20,26,41
Cross (802).png,120,120,Crosswalk,72,70,120,82
Cross (802).png,120,120,Crosswalk,39,80,79,96
Cross (802).png,120,120,Crosswalk,1,94,42,117
Cross (804).png,120,120,Crosswalk,1,69,120,88
Cross (805).png,120,120,Crosswalk,1,108,82,120
Cross (808).png,120,120,Crosswalk,2,71,110,85
Cross (809).png,120,120,Crosswalk,55,66,120,81
Cross (809).png,120,120,Crosswalk,1,84,30,120
Cross (81).png,120,120,Crosswalk,63,79,119,98
Cross (810).png,120,120,Crosswalk,40,57,72,120
Cross (810).png,120,120,Crosswalk,73,68,120,120
Cross (810).png,120,120,Crosswalk,1,63,42,120
Cross (811).png,120,120,Crosswalk,2,24,41,34
Cross (811).png,120,120,Crosswalk,37,28,64,40
Cross (811).png,120,120,Crosswalk,62,31,94,48
Cross (811).png,120,120,Crosswalk,89,37,120,55
Cross (812).png,120,120,Crosswalk,1,34,40,55
Cross (812).png,120,120,Crosswalk,27,43,59,71
Cross (812).png,120,120,Crosswalk,47,56,83,85
Cross (812).png,120,120,Crosswalk,69,67,120,107
Cross (812).png,120,120,Crosswalk,13,14,41,22
Cross (812).png,120,120,Crosswalk,40,11,58,18
Cross (812).png,120,120,Crosswalk,57,6,75,14
Cross (812).png,120,120,Crosswalk,74,3,102,9
Cross (813).png,120,120,Crosswalk,1,103,73,120
Cross (813).png,120,120,Crosswalk,34,95,93,115
Cross (813).png,120,120,Crosswalk,58,88,113,104
Cross (813).png,120,120,Crosswalk,85,81,120,95
Cross (813).png,120,120,Crosswalk,111,76,120,81
Cross (815).png,120,120,Crosswalk,60,83,101,96
Cross (815).png,120,120,Crosswalk,94,79,120,88
Cross (815).png,120,120,Crosswalk,78,113,97,120
Cross (817).png,120,120,Crosswalk,1,83,93,91
Cross (817).png,120,120,Crosswalk,1,63,65,68
Cross (817).png,120,120,Crosswalk,96,68,110,79
Cross (818).png,120,120,Crosswalk,1,55,21,70
Cross (818).png,120,120,Crosswalk,22,59,51,73
Cross (818).png,120,120,Crosswalk,50,62,84,74
Cross (818).png,120,120,Crosswalk,85,63,120,75
Cross (818).png,120,120,Crosswalk,13,37,25,40
Cross (818).png,120,120,Crosswalk,42,37,85,40
Cross (819).png,120,120,Crosswalk,1,46,120,71
Cross (82).png,120,120,Crosswalk,82,77,119,95
Cross (82).png,120,120,Crosswalk,57,71,84,90
Cross (82).png,120,120,Crosswalk,35,67,58,83
Cross (82).png,120,120,Crosswalk,15,63,37,79
Cross (82).png,120,120,Crosswalk,0,62,17,74
Cross (820).png,120,120,Crosswalk,1,52,20,69
Cross (820).png,120,120,Crosswalk,19,48,41,62
Cross (820).png,120,120,Crosswalk,43,46,61,58
Cross (820).png,120,120,Crosswalk,59,42,82,53
Cross (820).png,120,120,Crosswalk,83,40,102,49
Cross (820).png,120,120,Crosswalk,101,37,116,44
Cross (821).png,120,120,Crosswalk,3,29,120,42
Cross (822).png,120,120,Crosswalk,42,36,120,120
Cross (822).png,120,120,Crosswalk,20,58,44,120
Cross (822).png,120,120,Crosswalk,2,71,105,120
Cross (823).png,120,120,Crosswalk,44,58,90,88
Cross (823).png,120,120,Crosswalk,25,69,68,115
Cross (823).png,120,120,Crosswalk,3,82,49,120
Cross (823).png,120,120,Crosswalk,82,48,120,70
Cross (826).png,120,120,Crosswalk,1,28,118,60
Cross (827).png,120,120,Crosswalk,15,81,120,90
Cross (827).png,120,120,Crosswalk,33,62,88,65
Cross (828).png,120,120,Crosswalk,1,69,16,92
Cross (828).png,120,120,Crosswalk,16,76,34,99
Cross (828).png,120,120,Crosswalk,33,82,63,107
Cross (830).png,120,120,Crosswalk,3,36,32,48
Cross (830).png,120,120,Crosswalk,30,40,55,53
Cross (830).png,120,120,Crosswalk,52,45,80,58
Cross (830).png,120,120,Crosswalk,78,49,120,67
Cross (832).png,120,120,Crosswalk,4,74,47,99
Cross (832).png,120,120,Crosswalk,37,81,71,106
Cross (832).png,120,120,Crosswalk,63,87,99,113
Cross (832).png,120,120,Crosswalk,91,92,120,120
Cross (834).png,120,120,Crosswalk,12,74,41,83
Cross (834).png,120,120,Crosswalk,41,79,69,87
Cross (834).png,120,120,Crosswalk,69,83,99,92
Cross (834).png,120,120,Crosswalk,97,88,120,97
Cross (834).png,120,120,Crosswalk,8,68,26,73
Cross (834).png,120,120,Crosswalk,30,67,45,70
Cross (834).png,120,120,Crosswalk,48,64,76,68
Cross (835).png,120,120,Crosswalk,30,89,101,93
Cross (836).png,120,120,Crosswalk,23,64,79,88
Cross (836).png,120,120,Crosswalk,57,53,101,73
Cross (836).png,120,120,Crosswalk,86,47,120,63
Cross (837).png,120,120,Crosswalk,1,65,84,97
Cross (837).png,120,120,Crosswalk,1,87,44,109
Cross (837).png,120,120,Crosswalk,3,24,53,40
Cross (837).png,120,120,Crosswalk,41,28,82,38
Cross (837).png,120,120,Crosswalk,38,34,73,46
Cross (838).png,120,120,Crosswalk,1,48,108,55
Cross (838).png,120,120,Crosswalk,9,26,78,30
Cross (838).png,120,120,Crosswalk,101,30,119,36
Cross (838).png,120,120,Crosswalk,113,36,120,43
Cross (84).png,120,120,Crosswalk,0,77,118,119
Cross (84).png,120,120,Crosswalk,37,65,52,85
Cross (84).png,120,120,Crosswalk,4,71,73,80
Cross (841).png,120,120,Crosswalk,1,38,86,46
Cross (841).png,120,120,Crosswalk,49,25,68,34
Cross (841).png,120,120,Crosswalk,67,30,88,38
Cross (841).png,120,120,Crosswalk,84,34,105,43
Cross (846).png,120,120,Crosswalk,1,75,16,100
Cross (846).png,120,120,Crosswalk,13,83,38,113
Cross (846).png,120,120,Crosswalk,34,91,66,118
Cross (847).png,120,120,Crosswalk,20,66,47,71
Cross (847).png,120,120,Crosswalk,47,68,71,74
Cross (847).png,120,120,Crosswalk,72,72,108,78
Cross (847).png,120,120,Crosswalk,21,59,71,63
Cross (847).png,120,120,Crosswalk,93,65,103,68
Cross (847).png,120,120,Crosswalk,102,68,109,72
Cross (849).png,120,120,Crosswalk,33,78,120,120
Cross (849).png,120,120,Crosswalk,74,59,120,78
Cross (85).png,120,120,Crosswalk,0,62,119,72
Cross (85).png,120,120,Crosswalk,6,38,85,45
Cross (850).png,120,120,Crosswalk,2,1,75,120
Cross (850).png,120,120,Crosswalk,78,30,120,120
Cross (851).png,120,120,Crosswalk,1,86,19,107
Cross (851).png,120,120,Crosswalk,16,94,39,113
Cross (851).png,120,120,Crosswalk,35,100,66,120
Cross (852).png,120,120,Crosswalk,1,57,37,82
Cross (852).png,120,120,Crosswalk,27,45,60,64
Cross (852).png,120,120,Crosswalk,47,35,82,50
Cross (852).png,120,120,Crosswalk,75,25,97,43
Cross (852).png,120,120,Crosswalk,91,17,116,32
Cross (853).png,120,120,Crosswalk,1,43,18,59
Cross (853).png,120,120,Crosswalk,17,36,33,51
Cross (853).png,120,120,Crosswalk,32,31,53,46
Cross (853).png,120,120,Crosswalk,50,25,68,36
Cross (853).png,120,120,Crosswalk,69,21,81,31
Cross (853).png,120,120,Crosswalk,80,15,93,25
Cross (853).png,120,120,Crosswalk,92,13,103,21
Cross (855).png,120,120,Crosswalk,15,71,67,80
Cross (855).png,120,120,Crosswalk,31,80,79,93
Cross (855).png,120,120,Crosswalk,50,91,102,107
Cross (855).png,120,120,Crosswalk,70,102,120,120
Cross (856).png,120,120,Crosswalk,1,28,22,53
Cross (856).png,120,120,Crosswalk,18,34,46,61
Cross (856).png,120,120,Crosswalk,41,41,72,64
Cross (856).png,120,120,Crosswalk,64,49,105,77
Cross (856).png,120,120,Crosswalk,93,56,120,83
Cross (857).png,120,120,Crosswalk,1,23,120,86
Cross (857).png,120,120,Crosswalk,34,85,120,107
Cross (858).png,120,120,Crosswalk,51,56,70,66
Cross (858).png,120,120,Crosswalk,69,61,95,71
Cross (858).png,120,120,Crosswalk,93,66,120,78
Cross (858).png,120,120,Crosswalk,1,92,20,101
Cross (858).png,120,120,Crosswalk,19,92,45,99
Cross (858).png,120,120,Crosswalk,44,88,67,96
Cross (858).png,120,120,Crosswalk,65,87,92,95
Cross (858).png,120,120,Crosswalk,91,85,120,92
Cross (859).png,120,120,Crosswalk,16,79,51,96
Cross (859).png,120,120,Crosswalk,48,85,95,102
Cross (859).png,120,120,Crosswalk,86,87,120,109
Cross (859).png,120,120,Crosswalk,19,61,43,72
Cross (859).png,120,120,Crosswalk,38,59,61,65
Cross (859).png,120,120,Crosswalk,58,56,82,61
Cross (859).png,120,120,Crosswalk,78,52,95,57
Cross (859).png,120,120,Crosswalk,93,47,114,52
Cross (86).png,120,120,Crosswalk,0,96,102,114
Cross (86).png,120,120,Crosswalk,53,67,117,70
Cross (86).png,120,120,Crosswalk,0,77,11,95
Cross (86).png,120,120,Crosswalk,9,74,19,87
Cross (86).png,120,120,Crosswalk,18,71,27,81
Cross (86).png,120,120,Crosswalk,26,69,42,77
Cross (860).png,120,120,Crosswalk,1,79,119,88
Cross (860).png,120,120,Crosswalk,8,56,17,61
Cross (860).png,120,120,Crosswalk,40,58,60,63
Cross (860).png,120,120,Crosswalk,87,59,120,62
Cross (861).png,120,120,Crosswalk,23,70,58,76
Cross (861).png,120,120,Crosswalk,54,74,81,81
Cross (861).png,120,120,Crosswalk,79,77,108,85
Cross (861).png,120,120,Crosswalk,104,83,120,90
Cross (861).png,120,120,Crosswalk,7,65,29,72
Cross (863).png,120,120,Crosswalk,1,36,30,52
Cross (863).png,120,120,Crosswalk,25,41,51,57
Cross (863).png,120,120,Crosswalk,47,44,79,60
Cross (863).png,120,120,Crosswalk,71,49,107,66
Cross (863).png,120,120,Crosswalk,95,54,120,73
Cross (864).png,120,120,Crosswalk,1,94,17,106
Cross (864).png,120,120,Crosswalk,14,99,35,111
Cross (864).png,120,120,Crosswalk,32,105,53,120
Cross (864).png,120,120,Crosswalk,50,110,81,120
Cross (864).png,120,120,Crosswalk,77,117,101,120
Cross (865).png,120,120,Crosswalk,1,60,110,73
Cross (865).png,120,120,Crosswalk,15,35,60,39
Cross (866).png,120,120,Crosswalk,1,83,88,120
Cross (866).png,120,120,Crosswalk,71,102,109,120
Cross (866).png,120,120,Crosswalk,1,27,29,84
Cross (866).png,120,120,Crosswalk,22,54,60,88
Cross (867).png,120,120,Crosswalk,1,59,120,66
Cross (868).png,120,120,Crosswalk,2,69,35,85
Cross (868).png,120,120,Crosswalk,26,74,58,94
Cross (868).png,120,120,Crosswalk,50,80,80,103
Cross (868).png,120,120,Crosswalk,70,84,101,117
Cross (868).png,120,120,Crosswalk,92,93,120,120
Cross (87).png,120,120,Crosswalk,91,93,119,115
Cross (87).png,120,120,Crosswalk,74,85,95,108
Cross (87).png,120,120,Crosswalk,44,85,76,100
Cross (870).png,120,120,Crosswalk,44,86,89,106
Cross (870).png,120,120,Crosswalk,83,95,120,117
Cross (870).png,120,120,Crosswalk,1,87,29,103
Cross (872).png,120,120,Crosswalk,76,54,114,62
Cross (872).png,120,120,Crosswalk,51,60,89,72
Cross (872).png,120,120,Crosswalk,27,71,67,84
Cross (872).png,120,120,Crosswalk,1,80,31,101
Cross (872).png,120,120,Crosswalk,26,85,48,96
Cross (873).png,120,120,Crosswalk,42,81,100,120
Cross (873).png,120,120,Crosswalk,20,67,74,98
Cross (873).png,120,120,Crosswalk,4,50,56,70
Cross (873).png,120,120,Crosswalk,6,18,34,28
Cross (874).png,120,120,Crosswalk,48,39,120,63
Cross (874).png,120,120,Crosswalk,66,55,120,82
Cross (874).png,120,120,Crosswalk,85,77,120,100
Cross (874).png,120,120,Crosswalk,102,97,120,120
Cross (875).png,120,120,Crosswalk,43,59,90,70
Cross (875).png,120,120,Crosswalk,9,64,47,78
Cross (876).png,120,120,Crosswalk,6,43,38,113
Cross (876).png,120,120,Crosswalk,34,41,101,68
Cross (876).png,120,120,Crosswalk,25,60,77,90
Cross (878).png,120,120,Crosswalk,2,51,26,71
Cross (878).png,120,120,Crosswalk,20,58,52,79
Cross (878).png,120,120,Crosswalk,42,67,79,89
Cross (878).png,120,120,Crosswalk,70,74,120,97
Cross (879).png,120,120,Crosswalk,1,44,34,65
Cross (879).png,120,120,Crosswalk,30,37,60,57
Cross (879).png,120,120,Crosswalk,59,30,95,46
Cross (879).png,120,120,Crosswalk,94,25,120,36
Cross (88).png,120,120,Crosswalk,30,71,82,89
Cross (88).png,120,120,Crosswalk,65,55,120,81
Cross (880).png,120,120,Crosswalk,1,27,62,44
Cross (880).png,120,120,Crosswalk,2,85,95,120
Cross (881).png,120,120,Crosswalk,9,48,57,70
Cross (881).png,120,120,Crosswalk,48,52,83,77
Cross (881).png,120,120,Crosswalk,75,58,120,86
Cross (882).png,120,120,Crosswalk,1,67,45,77
Cross (882).png,120,120,Crosswalk,46,71,120,81
Cross (882).png,120,120,Crosswalk,20,51,86,56
Cross (882).png,120,120,Crosswalk,97,58,116,64
Cross (882).png,120,120,Crosswalk,111,64,120,72
Cross (883).png,120,120,Crosswalk,5,47,22,52
Cross (883).png,120,120,Crosswalk,26,45,61,50
Cross (883).png,120,120,Crosswalk,62,45,91,49
Cross (884).png,120,120,Crosswalk,29,89,75,96
Cross (884).png,120,120,Crosswalk,3,96,41,103
Cross (884).png,120,120,Crosswalk,1,103,13,110
Cross (885).png,120,120,Crosswalk,6,1,115,26
Cross (885).png,120,120,Crosswalk,6,24,85,49
Cross (885).png,120,120,Crosswalk,7,53,45,73
Cross (885).png,120,120,Crosswalk,8,72,27,84
Cross (888).png,120,120,Crosswalk,1,67,120,98
Cross (889).png,120,120,Crosswalk,1,44,43,120
Cross (889).png,120,120,Crosswalk,44,59,120,120
Cross (890).png,120,120,Crosswalk,2,15,29,52
Cross (890).png,120,120,Crosswalk,25,22,53,60
Cross (890).png,120,120,Crosswalk,46,31,90,68
Cross (890).png,120,120,Crosswalk,75,38,120,84
Cross (891).png,120,120,Crosswalk,1,106,120,120
Cross (892).png,120,120,Crosswalk,29,60,62,76
Cross (892).png,120,120,Crosswalk,55,65,120,86
Cross (892).png,120,120,Crosswalk,86,33,120,40
Cross (895).png,120,120,Crosswalk,44,80,70,89
Cross (895).png,120,120,Crosswalk,67,75,91,85
Cross (895).png,120,120,Crosswalk,91,70,120,81
Cross (895).png,120,120,Crosswalk,32,91,73,108
Cross (895).png,120,120,Crosswalk,59,95,96,116
Cross (895).png,120,120,Crosswalk,88,98,120,120
Cross (898).png,120,120,Crosswalk,41,41,76,56
Cross (898).png,120,120,Crosswalk,66,47,97,63
Cross (898).png,120,120,Crosswalk,90,53,120,68
Cross (898).png,120,120,Crosswalk,59,19,74,27
Cross (898).png,120,120,Crosswalk,71,16,86,23
Cross (898).png,120,120,Crosswalk,84,17,98,20
Cross (898).png,120,120,Crosswalk,96,13,110,17
Cross (899).png,120,120,Crosswalk,1,77,42,89
Cross (899).png,120,120,Crosswalk,52,87,120,120
Cross (9).png,120,120,Crosswalk,71,33,103,49
Cross (9).png,120,120,Crosswalk,97,24,120,44
Cross (90).png,120,120,Crosswalk,56,56,119,119
Cross (90).png,120,120,Crosswalk,34,45,78,109
Cross (90).png,120,120,Crosswalk,26,34,55,105
Cross (90).png,120,120,Crosswalk,9,29,33,99
Cross (90).png,120,120,Crosswalk,0,20,18,88
